model	image_id	step	true_label	pred	prob_true	margin	loss	linf	attack
clean	cat_3	63	cat	dog	0.0000	-29.8368	29.8368	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	64	cat	dog	0.0000	-29.8127	29.8127	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	65	cat	dog	0.0000	-30.1748	30.1748	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	66	cat	dog	0.0000	-29.4246	29.4246	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	67	cat	dog	0.0000	-30.0940	30.0940	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	68	cat	dog	0.0000	-29.8632	29.8632	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	69	cat	dog	0.0000	-30.4785	30.4785	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	70	cat	dog	0.0000	-30.0596	30.0596	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	71	cat	dog	0.0000	-30.4983	30.4983	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	72	cat	dog	0.0000	-30.3566	30.3566	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	73	cat	dog	0.0000	-30.7387	30.7387	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	74	cat	dog	0.0000	-30.3341	30.3341	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	75	cat	dog	0.0000	-30.7592	30.7592	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	76	cat	dog	0.0000	-30.1850	30.1850	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	77	cat	dog	0.0000	-30.7293	30.7293	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	78	cat	dog	0.0000	-29.7771	29.7771	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	79	cat	dog	0.0000	-30.8045	30.8045	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	80	cat	dog	0.0000	-30.3893	30.3893	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	81	cat	dog	0.0000	-31.0868	31.0868	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	82	cat	dog	0.0000	-30.3152	30.3152	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	83	cat	dog	0.0000	-30.7722	30.7722	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	84	cat	dog	0.0000	-30.3443	30.3443	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	85	cat	dog	0.0000	-30.9376	30.9376	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	86	cat	dog	0.0000	-30.2618	30.2618	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	87	cat	dog	0.0000	-30.6979	30.6979	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	88	cat	dog	0.0000	-30.4072	30.4072	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	89	cat	dog	0.0000	-30.6999	30.6999	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	90	cat	dog	0.0000	-30.4418	30.4418	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	91	cat	dog	0.0000	-30.6126	30.6126	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	92	cat	dog	0.0000	-30.4996	30.4996	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	93	cat	dog	0.0000	-30.6560	30.6560	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	94	cat	dog	0.0000	-30.6572	30.6572	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	95	cat	dog	0.0000	-30.8817	30.8817	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	96	cat	dog	0.0000	-30.7391	30.7391	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	97	cat	dog	0.0000	-30.6956	30.6956	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	98	cat	dog	0.0000	-30.8671	30.8671	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	99	cat	dog	0.0000	-30.8096	30.8096	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_3	100	cat	dog	0.0000	-30.9260	30.9260	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	0	cat	dog	0.4798	-0.0781	0.7345	0.00000	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	1	cat	dog	0.0013	-6.6586	6.6601	0.00784	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	2	cat	dog	0.0000	-12.4219	12.4219	0.01569	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	3	cat	dog	0.0000	-17.0330	17.0330	0.02353	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	4	cat	dog	0.0000	-20.4060	20.4060	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	5	cat	dog	0.0000	-21.9634	21.9634	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	6	cat	dog	0.0000	-23.1305	23.1305	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	7	cat	dog	0.0000	-24.2182	24.2182	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	8	cat	dog	0.0000	-24.7552	24.7552	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	9	cat	dog	0.0000	-26.4164	26.4164	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	10	cat	dog	0.0000	-26.8051	26.8051	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	11	cat	dog	0.0000	-27.2651	27.2651	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	12	cat	dog	0.0000	-27.9746	27.9746	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	13	cat	dog	0.0000	-27.9470	27.9470	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	14	cat	dog	0.0000	-28.5187	28.5187	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	15	cat	dog	0.0000	-28.4629	28.4629	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	16	cat	dog	0.0000	-27.7433	27.7433	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	17	cat	dog	0.0000	-28.9752	28.9752	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	18	cat	dog	0.0000	-28.3306	28.3306	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	19	cat	dog	0.0000	-29.1116	29.1116	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	20	cat	dog	0.0000	-29.2229	29.2229	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	21	cat	dog	0.0000	-29.6186	29.6186	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	22	cat	dog	0.0000	-29.0655	29.0655	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	23	cat	dog	0.0000	-30.1004	30.1004	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	24	cat	dog	0.0000	-29.6617	29.6617	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	25	cat	dog	0.0000	-30.4164	30.4164	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	26	cat	dog	0.0000	-29.7307	29.7307	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	27	cat	dog	0.0000	-30.0237	30.0237	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	28	cat	dog	0.0000	-29.5061	29.5061	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	29	cat	dog	0.0000	-30.4569	30.4569	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	30	cat	dog	0.0000	-29.6734	29.6734	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	31	cat	dog	0.0000	-30.8443	30.8443	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	32	cat	dog	0.0000	-29.8114	29.8114	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	33	cat	dog	0.0000	-30.4145	30.4145	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	34	cat	dog	0.0000	-30.5154	30.5154	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	35	cat	dog	0.0000	-30.9817	30.9817	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	36	cat	dog	0.0000	-30.0467	30.0467	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	37	cat	dog	0.0000	-31.2716	31.2716	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	38	cat	dog	0.0000	-29.9656	29.9656	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	39	cat	dog	0.0000	-30.8448	30.8448	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	40	cat	dog	0.0000	-30.3597	30.3597	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	41	cat	dog	0.0000	-31.3607	31.3607	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	42	cat	dog	0.0000	-30.5940	30.5940	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	43	cat	dog	0.0000	-31.1743	31.1743	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	44	cat	dog	0.0000	-30.8076	30.8076	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	45	cat	dog	0.0000	-31.1693	31.1693	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	46	cat	dog	0.0000	-30.6202	30.6202	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	47	cat	dog	0.0000	-31.3197	31.3197	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	48	cat	dog	0.0000	-30.8741	30.8741	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	49	cat	dog	0.0000	-31.3960	31.3960	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	50	cat	dog	0.0000	-31.0816	31.0816	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	51	cat	dog	0.0000	-30.8758	30.8758	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	52	cat	dog	0.0000	-31.0791	31.0791	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	53	cat	dog	0.0000	-31.3079	31.3079	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	54	cat	dog	0.0000	-30.9321	30.9321	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	55	cat	dog	0.0000	-31.1991	31.1991	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	56	cat	dog	0.0000	-30.9017	30.9017	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	57	cat	dog	0.0000	-31.6392	31.6392	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	58	cat	dog	0.0000	-31.5748	31.5748	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	59	cat	dog	0.0000	-31.4972	31.4972	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	60	cat	dog	0.0000	-31.3632	31.3632	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	61	cat	dog	0.0000	-31.2666	31.2666	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	62	cat	dog	0.0000	-30.8190	30.8190	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	63	cat	dog	0.0000	-31.3785	31.3785	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	64	cat	dog	0.0000	-31.3918	31.3918	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	65	cat	dog	0.0000	-31.4628	31.4628	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	66	cat	dog	0.0000	-31.5173	31.5173	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	67	cat	dog	0.0000	-31.9259	31.9259	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	68	cat	dog	0.0000	-31.5288	31.5288	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	69	cat	dog	0.0000	-31.6271	31.6271	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	70	cat	dog	0.0000	-31.3394	31.3394	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	71	cat	dog	0.0000	-31.2333	31.2333	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	72	cat	dog	0.0000	-31.9050	31.9050	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	73	cat	dog	0.0000	-31.3179	31.3179	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	74	cat	dog	0.0000	-31.3188	31.3188	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	75	cat	dog	0.0000	-31.3444	31.3444	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	76	cat	dog	0.0000	-31.3527	31.3527	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	77	cat	dog	0.0000	-31.9216	31.9216	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	78	cat	dog	0.0000	-32.0138	32.0138	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	79	cat	dog	0.0000	-31.4247	31.4247	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	80	cat	dog	0.0000	-31.5979	31.5979	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	81	cat	dog	0.0000	-31.3708	31.3708	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	82	cat	dog	0.0000	-32.1837	32.1837	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	83	cat	dog	0.0000	-31.8126	31.8126	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	84	cat	dog	0.0000	-32.3286	32.3286	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	85	cat	dog	0.0000	-31.9181	31.9181	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	86	cat	dog	0.0000	-31.9769	31.9769	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	87	cat	dog	0.0000	-31.9900	31.9900	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	88	cat	dog	0.0000	-31.0261	31.0261	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	89	cat	dog	0.0000	-32.1784	32.1784	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	90	cat	dog	0.0000	-31.9212	31.9212	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	91	cat	dog	0.0000	-32.5112	32.5112	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	92	cat	dog	0.0000	-31.2663	31.2663	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	93	cat	dog	0.0000	-32.2465	32.2465	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	94	cat	dog	0.0000	-32.6028	32.6028	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	95	cat	dog	0.0000	-32.7090	32.7090	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	96	cat	dog	0.0000	-32.4809	32.4809	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	97	cat	dog	0.0000	-32.9308	32.9308	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	98	cat	dog	0.0000	-32.5341	32.5341	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	99	cat	dog	0.0000	-32.5156	32.5156	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
clean	cat_4	100	cat	dog	0.0000	-32.6503	32.6503	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	0	cat	cat	0.4929	0.0314	0.7074	0.00000	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	1	cat	dog	0.4379	-0.2080	0.8257	0.00784	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	2	cat	dog	0.3824	-0.4517	0.9612	0.01569	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	3	cat	dog	0.3246	-0.7142	1.1253	0.02353	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	4	cat	dog	0.2669	-0.9979	1.3208	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	5	cat	dog	0.2591	-1.0394	1.3506	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	6	cat	dog	0.2514	-1.0806	1.3806	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	7	cat	dog	0.2482	-1.0980	1.3935	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	8	cat	dog	0.2453	-1.1138	1.4054	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	9	cat	dog	0.2441	-1.1203	1.4102	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	10	cat	dog	0.2431	-1.1256	1.4143	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	11	cat	dog	0.2425	-1.1288	1.4166	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	12	cat	dog	0.2421	-1.1313	1.4186	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	13	cat	dog	0.2417	-1.1328	1.4199	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	14	cat	dog	0.2416	-1.1336	1.4204	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	15	cat	dog	0.2414	-1.1346	1.4212	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	16	cat	dog	0.2415	-1.1345	1.4210	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	17	cat	dog	0.2412	-1.1362	1.4223	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	18	cat	dog	0.2411	-1.1365	1.4227	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	19	cat	dog	0.2410	-1.1371	1.4230	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	20	cat	dog	0.2411	-1.1362	1.4224	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	21	cat	dog	0.2409	-1.1376	1.4235	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	22	cat	dog	0.2408	-1.1382	1.4239	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	23	cat	dog	0.2407	-1.1384	1.4241	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	24	cat	dog	0.2407	-1.1386	1.4242	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	25	cat	dog	0.2408	-1.1381	1.4240	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	26	cat	dog	0.2408	-1.1382	1.4238	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	27	cat	dog	0.2407	-1.1384	1.4242	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	28	cat	dog	0.2407	-1.1384	1.4241	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	29	cat	dog	0.2407	-1.1384	1.4242	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	30	cat	dog	0.2408	-1.1383	1.4240	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	31	cat	dog	0.2407	-1.1382	1.4241	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	32	cat	dog	0.2406	-1.1389	1.4245	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	33	cat	dog	0.2407	-1.1386	1.4244	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	34	cat	dog	0.2407	-1.1385	1.4242	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	35	cat	dog	0.2407	-1.1383	1.4242	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	36	cat	dog	0.2406	-1.1388	1.4244	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	37	cat	dog	0.2406	-1.1388	1.4245	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	38	cat	dog	0.2407	-1.1385	1.4242	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	39	cat	dog	0.2407	-1.1384	1.4243	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	40	cat	dog	0.2407	-1.1384	1.4242	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	41	cat	dog	0.2406	-1.1390	1.4247	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	42	cat	dog	0.2407	-1.1383	1.4240	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	43	cat	dog	0.2406	-1.1390	1.4248	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
